source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km
Oceania_No_AUS_NZL_Final,24494241400,2013-03-08 00:00:00,2013,Papua New Guinea,Oceania,"Bougainville, Papua New Guinea, particularly in the Atoll islands area.",-6.895,156.03,District,"Islanders of Bougainville, primarily from Tasman Island and surrounding regions, who rely on beche-de-mer for their livelihood.","Papua New Guinea (PNG) government, particularly the PNG Fisheries Authority, which has enforced the ban on beche-de-mer harvesting.",1,1,0,0,0,0,0,,0,0,1,1,1,0,0,1,"The article discusses primarily verbal disputes and appeals for assistance rather than any physical violence or harm, meriting a low-level violence score.","The article discusses a fisheries dispute in Bougainville where local islanders are opposing a government-imposed ban on harvesting and selling beche-de-mer (BDM). The ban has caused significant economic hardship, leading the islanders to consider defying it by selling their BDM to buyers in Solomon Islands, which has lifted its own ban. The islanders express frustration with their representatives and direct their appeals for relief to the Prime Minister. Their grievances highlight the lack of support from local leaders and the insufficient food aid provided during the ban. Pushback continued into 2014, represented by Tauhu Pais.","Local islanders are opposing a government-imposed ban on harvesting and selling beche-de-mer (sea cucumber), directing appeals to the Prime Minister.",0.0,0.0,2013-03-01,156.03,-6.0,156.0,29.626380920410156,2.0,99.57464596181953
Oceania_No_AUS_NZL_Final,24456267752,2013-03-26 00:00:00,2013,Papua New Guinea,Oceania,"Watunou, Daduwe, and Bubuleta villages along the Alotau-East Cape highway in Milne Bay.",-10.352,150.608,Town,"Villagers from Watunou, Daduwe, and Bubuleta who are using poison roots to catch fish.",National Fisheries Authority (NFA) officers and Conservation International (CI) who are enforcing laws against illegal fishing practices.,0,1,1,0,0,1,1,,0,0,0,0,0,0,0,1,"The article discusses legal warnings and potential penalties but does not indicate any physical violence or confrontations, resulting in a low-level violence score.","The article details a fisheries dispute involving villagers in Watunou, Daduwe, and Bubuleta who are using poison roots, specifically derris roots, to catch fish. This practice is illegal and harmful to marine ecosystems, prompting the National Fisheries Authority (NFA) and Conservation International (CI) to take action against it. The local enforcement team warns the offenders about the environmental damage and the legal penalties for their actions.","Villagers in Watunou, Daduwe, and Bubuleta are using poison roots to catch fish, prompting authorities to take action.",0.0,0.0,2013-03-01,150.608,-10.0,150.0,29.215116500854492,2.0,77.20069873392664
Oceania_No_AUS_NZL_Final,24494153353,2013-08-29 00:00:00,2013,Papua New Guinea,Oceania,"Danu village, New Ireland province, Papua New Guinea.",-3.433,151.934,Town,"Nautilus Minerals, a seabed mining company involved in the mining project in the Bismarck Sea.","Villagers from Danu village, New Ireland province, who are concerned about the potential impacts of the seabed mining project on their fishing grounds and freshwater.",1,0,0,1,0,0,0,,0,0,1,0,1,1,1,1,"The situation describes verbal disputes and coercion but does not involve physical violence, thus justifying a low-level violence score.","The fisheries dispute event centers around concerns from the villagers of Danu village in New Ireland, Papua New Guinea, regarding a seabed mining project by Nautilus Minerals. Villagers allege that they were pressured to sign documents agreeing to their relocation, raising fears about losing access to their fishing grounds and freshwater resources. Nautilus contends that these claims are unfounded and that no relocation is necessary for their project.",Villagers allege that they were pressured to sign documents regarding a seabed mining project by Nautilus Minerals agreeing to their relocation.,0.0,0.0,2013-08-01,151.934,-4.0,152.0,29.415090560913086,2.0,63.47142989644126
Oceania_No_AUS_NZL_Final,24456304029,2013-11-13 00:00:00,2013,Papua New Guinea,Oceania,"Kiriwina Goodenough district, where the IFAD machines are installed.",-8.567,150.694,District,Local residents of the Kiriwina Goodenough district who are sabotaging the IFAD machines.,"The National Fisheries Authority and the Minister for Fisheries, Mao Zeming, who promote the use of IFAD machines for improving local fishing communities.",1,1,1,0,0,0,1,,0,0,0,0,0,0,0,2,Property destruction,"A Fisheries Dispute Event has arisen due to the local sabotage of Inshore Fish Aggregate Devices (IFAD), which are intended to enhance fish breeding and availability. The local community's dissatisfaction stems from a lack of awareness about the benefits of these machines, leading to acts of vandalism against the fishing technology introduced by the National Fisheries Authority.",Local sabotage of Inshore Fish Aggregate Devices (IFAD) has stemmed from a lack of awareness about the benefits of these machines.,0.0,0.0,2013-11-01,150.694,-8.0,150.0,29.206064224243164,2.0,99.0274135980488
Oceania_No_AUS_NZL_Final,24494244508,2013-03-15 00:00:00,2013,Marshall Islands,Oceania,Marshall Islands,7.107,169.699,Country,"The Marshall Islands government, specifically the Marshall Islands Marine Resources Authority (MIMRA), responsible for enforcing fisheries laws and maintaining a shark sanctuary.","Luen Thai Fishing Venture, a Hong Kong-based operation managing the long line fishing boat that was caught with shark fins.",0,1,0,1,1,1,0,,0,1,0,0,0,0,0,2,Confiscation,"A Majuro-based long line fishing boat has had its fishing license suspended after it was caught with shark fins on board in March by a police boarding party. The vessel is flagged in the Federated States of Micronesia and fishes locally through the Marshall Islands Fishing Venture, which is operated by Hong Kong-based Luen Thai Fishing Venture. Ten bags of shark fins and some sharkskin were confiscated. Fisheries officials estimate that the confiscated fins involved killing between 40 and 50 sharks",A Majuro-based long line fishing boat has had its fishing license suspended after it was caught with shark fins on board.,0.0,0.0,2013-03-01,169.699,8.0,170.0,28.177871704101562,2.0,104.69358420252024
Oceania_No_AUS_NZL_Final,24494106511,2013-11-15 00:00:00,2013,Nauru,Oceania,Nauru waters in the Pacific Ocean.,-0.648,166.974,Country,"Albacora Uno, a European Union fishing vessel licensed to fish in Kiribati.","The Nauru government, which pursued legal action against the fishing vessel for illegal fishing in its waters.",0,1,0,1,1,1,0,,0,1,0,0,0,0,0,2,Vessel detained,"The event involves a dispute regarding illegal fishing activities by the European Union fishing vessel Albacora Uno in Nauru's waters. The vessel, under a Spanish flag, was fined for violating fishing regulations while believing it was operating within Kiribati's Exclusive Economic Zone. The court noted the significance of tuna fishing for Nauru's economy and livelihoods.",The Spanish fishing vessel Albacora Uno  was fined for violating fishing regulations in Nauru's waters.,0.0,0.0,2013-11-01,166.974,0.0,166.0,29.672094345092773,2.0,130.08093477337664
Oceania_No_AUS_NZL_Final,23579158719,2015-06-15 00:00:00,2013,Papua New Guinea,Oceania,Papua New Guinea Waters,-7.988,153.192,Country,Papua New Guinea Defense Force,Indonesian fishing vessel and its crew,0,0,0,1,1,1,0,,0,0,0,0,0,0,0,2,Vessel seized,An Indonesian vessel was seized for fishing illegally in Papua New Guinea's waters. The vessel was sunk by memebers of the Defense Force in 2015. ,An Indonesian vessel was seized for fishing illegally in Papua New Guinea's waters.,0.0,0.0,2015-06-01,153.192,-8.0,154.0,28.509714126586914,2.0,88.98243012326898
Oceania_No_AUS_NZL_Final,24456266424,2013-04-03 00:00:00,2013,Solomon Islands,Oceania,Solomon Islands,-8.604,159.198,Country,"Authorities in Buin, including police, health officials, and district administration.",Fishermen from the Shortland Islands of the Solomon Islands.,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,"The dispute results in a verbal restriction on fishermen and does not escalate to physical conflict or violence, thus rated as low-level.","The article discusses the impact of a dengue fever outbreak in the Solomon Islands on the traditional fishing and trading route between the islands and Bougainville. Authorities in Bougainville have imposed restrictions on fishermen from the Solomon Islands to prevent the spread of the disease, halting their ability to sell fish in Bougainville. This has resulted in a significant disruption to local fish markets and trade.","Authorities in Bougainville have imposed restrictions on fishermen from the Solomon Islands to prevent the spread of dengue fever, halting their ability to sell fish.",0.0,0.0,2013-04-01,159.198,-8.0,160.0,29.794574737548828,2.0,110.89449586895182
Oceania_No_AUS_NZL_Final,24494203209,2013-06-17 00:00:00,2013,Vanuatu,Oceania,Vanuatu,-15.729,167.642,Country,"The European Union, which is concerned about Vanuatu's fishing practices and compliance with international laws.","The Government of Vanuatu, which is engaged in talks with the EU to resolve issues related to its fishing regulations.",1,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,"The dispute involves compliance discussions and warnings from the EU without any report of physical violence, hence a low-level score is appropriate.","The article discusses a fisheries dispute involving Vanuatu and the European Union, focusing on the EU's issuance of a 'yellow card' to Vanuatu for illegal, unreported, and unregulated fishing practices. The talks aim to address compliance with international fishing laws and the implications for Vanuatu's tuna exports to Europe.","The EU's issued a 'yellow card' to Vanuatu for illegal, unreported, and unregulated fishing practices.",0.0,0.0,2013-06-01,167.642,-16.0,168.0,27.537696838378906,2.0,48.72664245186009
Oceania_No_AUS_NZL_Final,24562613108,2014-02-06 00:00:00,2014,Papua New Guinea,Oceania,"Near the Indonesia-Papua New Guinea border, specifically in the waters around a coral cluster.",-9.341,141.104,District,"Fishermen from Merauke, Indonesia, who were searching for sea cucumbers.",Papua New Guinea Defense Forces (PNG DF) who apprehended the fishermen.,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,3,Death,"The incident involves a dispute between Indonesian fishermen from Merauke and the Papua New Guinea Defense Forces (PNG DF), wherein fishermen were apprehended while seeking sea cucumbers in disputed waters near the Indonesia-Papua New Guinea border. Their boat and belongings were burned. The 10 fishermen were ordered to swim to the beach around five kilometers away. Five of them managed to reach the coast. The situation has raised tensions between the two countries and prompted an investigation by PNG's foreign affairs minister.",Indonesian fishermen from Merauke were apprehended while seeking sea cucumbers in disputed waters near the Indonesia-Papua New Guinea border.,1.0,0.0,2014-02-01,141.104,-10.0,142.0,28.62738800048828,2.0,122.53829340245757
