source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km,sst_month,sst_historical_same_month_mean_degC,sst_diff_same_month_degC,soi
Oceania_No_AUS_NZL_Final,24494230254,2/21/2013,2013,Papua New Guinea,Oceania,"Milne Bay, Papua New Guinea, specifically affecting island communities.",-10.343,151.094,Region,"Island communities in Milne Bay, Papua New Guinea, particularly beche-de-mer gatherers who rely on this fishery for their livelihood.","National Fisheries Authority (NFA), represented by managing director Sylvester Pokajam, who oversees the management and regulation of the beche-de-mer fishery.",0,1,0,0,0,0,0,,1,0,1,0,0,0,0,1,"The article does not report any physical violence or conflict; instead, it describes the ban and its economic impacts, categorizing it as a low-level dispute at this point.","The article discusses the ongoing ban on beche-de-mer (sea cucumber) in Papua New Guinea, which is impacting the livelihoods of island communities in Milne Bay. National Fisheries Authority officials emphasized the need for sustainable management of the fishery, citing evidence that the sea cucumber population has not yet fully recovered from prior overharvesting. Although provincial claims suggest recovery, the ban remains in effect to protect this vital resource.",There is a ban on beche-de-mer (sea cucumber) in Papua New Guinea.,0,0,2/1/2013,151.094,-10,152,29.713665008544922,2,106.2411174403883,2,29.005207061767578,0.7084579467773438,-0.2
Oceania_No_AUS_NZL_Final,24494241400,3/8/2013,2013,Papua New Guinea,Oceania,"Bougainville, Papua New Guinea, particularly in the Atoll islands area.",-6.895,156.03,District,"Islanders of Bougainville, primarily from Tasman Island and surrounding regions, who rely on beche-de-mer for their livelihood.","Papua New Guinea (PNG) government, particularly the PNG Fisheries Authority, which has enforced the ban on beche-de-mer harvesting.",1,1,0,0,0,0,0,,0,0,1,1,1,0,0,1,"The article discusses primarily verbal disputes and appeals for assistance rather than any physical violence or harm, meriting a low-level violence score.","The article discusses a fisheries dispute in Bougainville where local islanders are opposing a government-imposed ban on harvesting and selling beche-de-mer (BDM). The ban has caused significant economic hardship, leading the islanders to consider defying it by selling their BDM to buyers in Solomon Islands, which has lifted its own ban. The islanders express frustration with their representatives and direct their appeals for relief to the Prime Minister. Their grievances highlight the lack of support from local leaders and the insufficient food aid provided during the ban. Pushback continued into 2014, represented by Tauhu Pais.","Local islanders are opposing a government-imposed ban on harvesting and selling beche-de-mer (sea cucumber), directing appeals to the Prime Minister.",0,0,3/1/2013,156.03,-6,156,29.626380920410156,2,99.57464596181953,3,29.274202346801758,0.35217857360839844,1.5
Oceania_No_AUS_NZL_Final,24456267752,3/26/2013,2013,Papua New Guinea,Oceania,"Watunou, Daduwe, and Bubuleta villages along the Alotau-East Cape highway in Milne Bay.",-10.352,150.608,Town,"Villagers from Watunou, Daduwe, and Bubuleta who are using poison roots to catch fish.",National Fisheries Authority (NFA) officers and Conservation International (CI) who are enforcing laws against illegal fishing practices.,0,1,1,0,0,1,1,,0,0,0,0,0,0,0,1,"The article discusses legal warnings and potential penalties but does not indicate any physical violence or confrontations, resulting in a low-level violence score.","The article details a fisheries dispute involving villagers in Watunou, Daduwe, and Bubuleta who are using poison roots, specifically derris roots, to catch fish. This practice is illegal and harmful to marine ecosystems, prompting the National Fisheries Authority (NFA) and Conservation International (CI) to take action against it. The local enforcement team warns the offenders about the environmental damage and the legal penalties for their actions.","Villagers in Watunou, Daduwe, and Bubuleta are using poison roots to catch fish, prompting authorities to take action.",0,0,3/1/2013,150.608,-10,150,29.215116500854492,2,77.20069873392664,3,28.813318252563477,0.4017982482910156,1.5
Oceania_No_AUS_NZL_Final,24494153353,8/29/2013,2013,Papua New Guinea,Oceania,"Danu village, New Ireland province, Papua New Guinea.",-3.433,151.934,Town,"Nautilus Minerals, a seabed mining company involved in the mining project in the Bismarck Sea.","Villagers from Danu village, New Ireland province, who are concerned about the potential impacts of the seabed mining project on their fishing grounds and freshwater.",1,0,0,1,0,0,0,,0,0,1,0,1,1,1,1,"The situation describes verbal disputes and coercion but does not involve physical violence, thus justifying a low-level violence score.","The fisheries dispute event centers around concerns from the villagers of Danu village in New Ireland, Papua New Guinea, regarding a seabed mining project by Nautilus Minerals. Villagers allege that they were pressured to sign documents agreeing to their relocation, raising fears about losing access to their fishing grounds and freshwater resources. Nautilus contends that these claims are unfounded and that no relocation is necessary for their project.",Villagers allege that they were pressured to sign documents regarding a seabed mining project by Nautilus Minerals agreeing to their relocation.,0,0,8/1/2013,151.934,-4,152,29.415090560913086,2,63.47142989644126,8,28.578746795654297,0.8363437652587891,0.2
Oceania_No_AUS_NZL_Final,24456304029,11/13/2013,2013,Papua New Guinea,Oceania,"Kiriwina Goodenough district, where the IFAD machines are installed.",-8.567,150.694,District,Local residents of the Kiriwina Goodenough district who are sabotaging the IFAD machines.,"The National Fisheries Authority and the Minister for Fisheries, Mao Zeming, who promote the use of IFAD machines for improving local fishing communities.",1,1,1,0,0,0,1,,0,0,0,0,0,0,0,2,Property destruction,"A Fisheries Dispute Event has arisen due to the local sabotage of Inshore Fish Aggregate Devices (IFAD), which are intended to enhance fish breeding and availability. The local community's dissatisfaction stems from a lack of awareness about the benefits of these machines, leading to acts of vandalism against the fishing technology introduced by the National Fisheries Authority.",Local sabotage of Inshore Fish Aggregate Devices (IFAD) has stemmed from a lack of awareness about the benefits of these machines.,0,0,11/1/2013,150.694,-8,150,29.206064224243164,2,99.0274136,11,28.57596778869629,0.630096436,0.7
Oceania_No_AUS_NZL_Final,24494244508,3/15/2013,2013,Marshall Islands,Oceania,Marshall Islands,7.107,169.699,Country,"The Marshall Islands government, specifically the Marshall Islands Marine Resources Authority (MIMRA), responsible for enforcing fisheries laws and maintaining a shark sanctuary.","Luen Thai Fishing Venture, a Hong Kong-based operation managing the long line fishing boat that was caught with shark fins.",0,1,0,1,1,1,0,,0,1,0,0,0,0,0,2,Confiscation,"A Majuro-based long line fishing boat has had its fishing license suspended after it was caught with shark fins on board in March by a police boarding party. The vessel is flagged in the Federated States of Micronesia and fishes locally through the Marshall Islands Fishing Venture, which is operated by Hong Kong-based Luen Thai Fishing Venture. Ten bags of shark fins and some sharkskin were confiscated. Fisheries officials estimate that the confiscated fins involved killing between 40 and 50 sharks",A Majuro-based long line fishing boat has had its fishing license suspended after it was caught with shark fins on board.,0,0,3/1/2013,169.699,8,170,28.177871704101562,2,104.69358420252024,3,27.83022689819336,0.3476448059082031,1.5
Oceania_No_AUS_NZL_Final,24494106511,11/15/2013,2013,Nauru,Oceania,Nauru waters in the Pacific Ocean.,-0.648,166.974,Country,"Albacora Uno, a European Union fishing vessel licensed to fish in Kiribati.","The Nauru government, which pursued legal action against the fishing vessel for illegal fishing in its waters.",0,1,0,1,1,1,0,,0,1,0,0,0,0,0,2,Vessel detained,"The event involves a dispute regarding illegal fishing activities by the European Union fishing vessel Albacora Uno in Nauru's waters. The vessel, under a Spanish flag, was fined for violating fishing regulations while believing it was operating within Kiribati's Exclusive Economic Zone. The court noted the significance of tuna fishing for Nauru's economy and livelihoods.",The Spanish fishing vessel Albacora Uno  was fined for violating fishing regulations in Nauru's waters.,0,0,11/1/2013,166.974,0,166,29.672094345092773,2,130.08093477337664,11,28.912263870239258,0.7598304748535156,0.7
Oceania_No_AUS_NZL_Final,23579158719,6/15/2015,2013,Papua New Guinea,Oceania,Papua New Guinea Waters,-7.988,153.192,Country,Papua New Guinea Defense Force,Indonesian fishing vessel and its crew,0,0,0,1,1,1,0,,0,0,0,0,0,0,0,2,Vessel seized,An Indonesian vessel was seized for fishing illegally in Papua New Guinea's waters. The vessel was sunk by memebers of the Defense Force in 2015. ,An Indonesian vessel was seized for fishing illegally in Papua New Guinea's waters.,0,0,6/1/2015,153.192,-8,154,28.509714126586914,2,88.98243012326898,6,28.459003448486328,0.050710678,1.2
Oceania_No_AUS_NZL_Final,24456266424,4/3/2013,2013,Solomon Islands,Oceania,Solomon Islands,-8.604,159.198,Country,"Authorities in Buin, including police, health officials, and district administration.",Fishermen from the Shortland Islands of the Solomon Islands.,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,"The dispute results in a verbal restriction on fishermen and does not escalate to physical conflict or violence, thus rated as low-level.","The article discusses the impact of a dengue fever outbreak in the Solomon Islands on the traditional fishing and trading route between the islands and Bougainville. Authorities in Bougainville have imposed restrictions on fishermen from the Solomon Islands to prevent the spread of the disease, halting their ability to sell fish in Bougainville. This has resulted in a significant disruption to local fish markets and trade.","Authorities in Bougainville have imposed restrictions on fishermen from the Solomon Islands to prevent the spread of dengue fever, halting their ability to sell fish.",0,0,4/1/2013,159.198,-8,160,29.794574737548828,2,110.89449586895182,4,29.268386840820312,0.5261878967285156,0.2
Oceania_No_AUS_NZL_Final,24494203209,6/17/2013,2013,Vanuatu,Oceania,Vanuatu,-15.729,167.642,Country,"The European Union, which is concerned about Vanuatu's fishing practices and compliance with international laws.","The Government of Vanuatu, which is engaged in talks with the EU to resolve issues related to its fishing regulations.",1,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,"The dispute involves compliance discussions and warnings from the EU without any report of physical violence, hence a low-level score is appropriate.","The article discusses a fisheries dispute involving Vanuatu and the European Union, focusing on the EU's issuance of a 'yellow card' to Vanuatu for illegal, unreported, and unregulated fishing practices. The talks aim to address compliance with international fishing laws and the implications for Vanuatu's tuna exports to Europe.","The EU's issued a 'yellow card' to Vanuatu for illegal, unreported, and unregulated fishing practices.",0,0,6/1/2013,167.642,-16,168,27.537696838378906,2,48.72664245186009,6,26.82858657836914,0.7091102600097656,1.2
